point_id,OBJECTID,accidents_on_segment,point_in_segment,lat,lon,cause,fatal,speed_limit,f85_kmh,percentage_over_speedlimit,road_class,land_use,safety_score_level,objects_detected_pct,<img>,image_url
A0651,54631,2,2,17.2929198,103.9764675,speeding,0,90,89.0,14,secondary,RURAL,Attention,"road: 29%, vegetation: 16%, terrain: 13%, lane marking: 5%, telephone pole: 3%, fence: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0651.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0651.jpg
A0652,34706,2,1,18.2087732,99.4158921,speeding,0,90,99.0,38,trunk,URBAN,Attention,"lane marking: 72%, road: 16%, vegetation: 5%, streetlight: 2%, building: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0652.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0652.jpg
A0653,34706,2,2,18.2419513,99.4444268,speeding,0,90,99.0,38,trunk,URBAN,Attention,"road: 36%, vegetation: 10%, lane marking: 6%, terrain: 6%, building: 3%, fence: 2%, streetlight: 1%, street sign: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0653.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0653.jpg
A0654,10987,2,1,12.7227132,101.2199083,speeding,0,90,99.0,35,trunk,URBAN,Monitor,"road: 39%, vegetation: 19%, lane marking: 7%, terrain: 5%, curb: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0654.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0654.jpg
A0655,10987,2,2,12.7112974,101.2337659,speeding,0,90,99.0,35,trunk,URBAN,Monitor,"road: 33%, lane marking: 32%, vegetation: 10%, building: 2%, telephone pole: 1%, wall: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0655.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0655.jpg
A0656,52677,4,1,12.5366295,102.2557848,speeding,2,90,89.2,14,secondary,RURAL,Critical,"vegetation: 49%, road: 29%, lane marking: 7%, telephone pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0656.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0656.jpg
A0657,52677,4,2,12.6392011,102.2235963,speeding,0,90,89.2,14,secondary,RURAL,Critical,"road: 36%, vegetation: 8%, lane marking: 4%, building: 4%, telephone pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0657.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0657.jpg
A0658,35552,6,1,13.769191,100.1825733,cutting-in,0,90,87.5,17,trunk,URBAN,Critical,"road: 40%, street sign: 10%, lane marking: 4%, vegetation: 4%, building: 2%, streetlight: 1%, curb: 1%, sidewalk: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0658.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0658.jpg
A0659,35552,6,2,13.7984996,99.9753635,speeding,3,90,87.5,17,trunk,URBAN,Critical,"road: 36%, vegetation: 5%, lane marking: 3%, building: 3%, streetlight: 1%, guardrail: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0659.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0659.jpg
A0660,16122,9,1,19.7490629,99.7284551,speeding,0,80,100.0,70,trunk,RURAL,Monitor,"road: 35%, sidewalk: 5%, lane marking: 4%, vegetation: 4%, building: 3%, terrain: 2%, telephone pole: 1%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0660.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0660.jpg
A0661,16122,9,2,19.7698178,99.7373265,speeding,0,80,100.0,70,trunk,RURAL,Monitor,"road: 41%, vegetation: 11%, lane marking: 4%, terrain: 3%, streetlight: 2%, telephone pole: 1%, wall: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0661.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0661.jpg
A0662,36177,6,1,7.8016573,99.5779755,speeding,0,90,97.7,41,trunk,RURAL,Attention,"road: 34%, vegetation: 21%, lane marking: 6%, streetlight: 5%, terrain: 4%, curb: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0662.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0662.jpg
A0663,36177,6,2,7.76269,99.23838,speeding,0,90,97.7,41,trunk,RURAL,Attention,"road: 36%, vegetation: 15%, lane marking: 4%, utility pole: 3%, guardrail: 1%, curb: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0663.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0663.jpg
A0664,55218,2,1,14.7099781,104.6650458,speeding,0,90,76.5,0,secondary,RURAL,Monitor,"road: 36%, lane marking: 10%, vegetation: 7%, streetlight: 2%, terrain: 2%, barrier: 1%, wall: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0664.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0664.jpg
A0665,55218,2,2,14.7334678,104.6617551,speeding,0,90,76.5,0,secondary,RURAL,Monitor,"road: 36%, vegetation: 9%, streetlight: 6%, lane marking: 6%, terrain: 4%, telephone pole: 1%, fence: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0665.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0665.jpg
A0666,23388,7,1,14.8105755,100.5507964,speeding,0,90,98.0,35,primary,RURAL,Stable,"road: 39%, streetlight: 7%, vegetation: 4%, lane marking: 3%, barrier: 3%, terrain: 2%, bridge: 2%, curb: 1%, building: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0666.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0666.jpg
A0667,23388,7,2,14.8280575,100.4803777,cutting-in,1,90,98.0,35,primary,RURAL,Stable,"road: 33%, lane marking: 13%, vegetation: 11%, streetlight: 4%, terrain: 4%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0667.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0667.jpg
A0668,5613,3,1,14.4204271,100.1501334,speeding,0,90,106.0,57,trunk,URBAN,Monitor,"road: 35%, vegetation: 16%, lane marking: 3%, streetlight: 2%, guardrail: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0668.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0668.jpg
A0669,5613,3,2,14.4087566,100.1553664,cutting-in,0,90,106.0,57,trunk,URBAN,Monitor,"road: 40%, vegetation: 26%, streetlight: 6%, lane marking: 5%, building: 2%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0669.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0669.jpg
A0670,5407,3,1,14.4941517,100.1315768,speeding,0,90,104.0,45,trunk,URBAN,Monitor,"road: 36%, lane marking: 5%, barrier: 5%, building: 5%, curb: 3%, streetlight: 2%, telephone pole: 2%, vegetation: 2%, wall: 1%, sidewalk: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0670.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0670.jpg
A0671,5407,3,2,14.4921862,100.1316208,speeding,0,90,104.0,45,trunk,URBAN,Monitor,"road: 40%, lane marking: 4%, sidewalk: 3%, building: 3%, vegetation: 3%, streetlight: 2%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0671.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0671.jpg
A0672,37331,4,1,18.5354869,98.5223439,speeding,1,40,64.5,100,secondary,URBAN,Monitor,"lane marking: 42%, road: 29%, vegetation: 24%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0672.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0672.jpg
A0673,37331,4,2,18.5491695,98.5387735,speeding,1,40,64.5,100,secondary,URBAN,Monitor,"vegetation: 49%, road: 31%, terrain: 11%, lane marking: 10%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0673.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0673.jpg
A0674,17057,11,1,18.1618168,100.1770104,speeding,0,80,95.0,50,trunk,URBAN,Monitor,"lane marking: 41%, road: 27%, streetlight: 2%, telephone pole: 2%, sidewalk: 2%, building: 2%, vegetation: 2%, fence: 1%, pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0674.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0674.jpg
A0675,17057,11,2,18.1195562,100.1607335,speeding,0,80,95.0,50,trunk,URBAN,Monitor,"road: 41%, vegetation: 11%, streetlight: 4%, lane marking: 4%, sidewalk: 1%, building: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0675.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0675.jpg
A0676,28122,3,1,13.0510482,102.2633618,speeding,0,90,107.0,57,primary,RURAL,Stable,"road: 41%, vegetation: 8%, barrier: 6%, streetlight: 2%, telephone pole: 2%, lane marking: 1%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0676.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0676.jpg
A0677,28122,3,2,13.0265615,102.2692743,speeding,1,90,107.0,57,primary,RURAL,Stable,"road: 38%, lane marking: 6%, vegetation: 5%, terrain: 5%, streetlight: 4%, building: 3%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0677.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0677.jpg
A0678,16302,13,1,14.3134671,100.8354573,speeding,0,90,99.3,34,trunk,RURAL,Critical,"road: 40%, vegetation: 4%, lane marking: 3%, building: 2%, streetlight: 1%, telephone pole: 1%, barrier: 1%, guardrail: 1%, fence: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0678.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0678.jpg
A0679,16302,13,2,14.2556278,100.7673284,cutting-in,0,90,99.3,34,trunk,RURAL,Critical,"road: 36%, terrain: 6%, lane marking: 4%, vegetation: 2%, utility pole: 2%, guardrail: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0679.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0679.jpg
A0680,37969,4,1,19.4541558,98.9653727,speeding,0,80,82.5,20,secondary,RURAL,Monitor,"road: 38%, vegetation: 25%, terrain: 4%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0680.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0680.jpg
A0681,37969,4,2,19.4379909,98.9680555,speeding,0,80,82.5,20,secondary,RURAL,Monitor,"road: 30%, vegetation: 25%, terrain: 13%, lane marking: 3%, telephone pole: 1%, fence: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0681.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0681.jpg
A0682,42802,2,1,17.1975177,100.0250951,speeding,0,90,97.5,30,secondary,RURAL,Monitor,"road: 34%, terrain: 11%, lane marking: 4%, vegetation: 4%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0682.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0682.jpg
A0683,42802,2,2,17.2007117,100.0384963,speeding,0,90,97.5,30,secondary,RURAL,Monitor,"road: 33%, vegetation: 26%, terrain: 9%, lane marking: 4%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0683.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0683.jpg
A0684,211,2,1,19.1647161,98.9480304,speeding,0,90,99.0,38,primary,RURAL,Stable,"road: 31%, vegetation: 24%, streetlight: 17%, terrain: 7%, lane marking: 5%, barrier: 1%, sidewalk: 1%, building: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0684.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0684.jpg
A0685,211,2,2,19.1647161,98.9480304,speeding,0,90,99.0,38,primary,RURAL,Stable,"road: 31%, vegetation: 24%, streetlight: 17%, terrain: 7%, lane marking: 5%, barrier: 1%, sidewalk: 1%, building: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0685.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0685.jpg
A0686,16477,2,1,16.1073121,103.5132719,speeding,0,90,113.0,58,trunk,URBAN,Monitor,"road: 36%, vegetation: 12%, terrain: 5%, streetlight: 3%, lane marking: 3%, building: 2%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0686.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0686.jpg
A0687,16477,2,2,16.1106019,103.5063321,speeding,0,90,113.0,58,trunk,URBAN,Monitor,"road: 37%, terrain: 8%, streetlight: 6%, vegetation: 6%, lane marking: 3%, wall: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0687.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0687.jpg
A0688,55333,2,1,14.4792755,104.9823502,speeding,0,80,59.0,0,secondary,RURAL,Monitor,"road: 36%, vegetation: 26%, lane marking: 16%, terrain: 5%, telephone pole: 1%, wall: 1%, fence: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0688.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0688.jpg
A0689,55333,2,2,14.4929211,104.9531369,speeding,0,80,59.0,0,secondary,RURAL,Monitor,"road: 36%, lane marking: 11%, vegetation: 10%, streetlight: 5%, terrain: 4%, pole: 2%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0689.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0689.jpg
A0690,55652,2,1,16.4483921,102.7696203,speeding,0,90,62.0,0,primary,URBAN,Monitor,"road: 29%, lane marking: 28%, vegetation: 9%, terrain: 6%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0690.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0690.jpg
A0691,55652,2,2,16.4463604,102.783188,speeding,0,90,62.0,0,primary,URBAN,Monitor,"road: 32%, lane marking: 31%, vegetation: 18%, streetlight: 2%, guardrail: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0691.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0691.jpg
A0692,53071,2,1,12.5852196,102.5173575,speeding,0,90,77.0,0,secondary,URBAN,Monitor,"vegetation: 40%, road: 31%, lane marking: 7%, terrain: 2%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0692.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0692.jpg
A0693,53071,2,2,12.5845335,102.518239,speeding,0,90,77.0,0,secondary,URBAN,Monitor,"vegetation: 54%, road: 29%, lane marking: 7%, terrain: 4%, street sign: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0693.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0693.jpg
A0694,6878,2,1,7.6365596,100.3916864,speeding,1,50,85.0,88,trunk,URBAN,Monitor,"road: 35%, streetlight: 9%, lane marking: 6%, building: 5%, vegetation: 4%, terrain: 3%, utility pole: 3%, dress: 2%, umbrella: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0694.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0694.jpg
A0695,6878,2,2,7.6360959,100.3917793,speeding,0,50,85.0,88,trunk,URBAN,Monitor,"road: 36%, vegetation: 12%, lane marking: 5%, building: 2%, terrain: 2%, utility pole: 2%, streetlight: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0695.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0695.jpg
A0696,34834,2,1,18.5470525,100.7054164,speeding,0,80,100.0,68,trunk,RURAL,Monitor,"vegetation: 33%, road: 29%, lane marking: 4%, streetlight: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0696.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0696.jpg
A0697,34834,2,2,18.5454378,100.70144,speeding,0,80,100.0,68,trunk,RURAL,Monitor,"road: 37%, vegetation: 30%, streetlight: 4%, lane marking: 4%, terrain: 2%, fence: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0697.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0697.jpg
A0698,42526,9,1,19.1799276,99.9225531,speeding,0,80,72.5,6,secondary,URBAN,Critical,"road: 33%, vegetation: 17%, lane marking: 10%, telephone pole: 2%, streetlight: 1%, building: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0698.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0698.jpg
A0699,42526,9,2,19.2061052,99.943453,speeding,0,80,72.5,6,secondary,URBAN,Critical,"road: 30%, vegetation: 18%, lane marking: 8%, terrain: 8%, streetlight: 2%, telephone pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0699.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0699.jpg
A0700,36504,3,1,17.7019822,102.4385941,speeding,1,90,93.5,21,secondary,RURAL,Monitor,"road: 32%, lane marking: 17%, vegetation: 17%, streetlight: 3%, telephone pole: 3%, terrain: 3%, fence: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0700.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0700.jpg
A0701,36504,3,2,17.715279,102.4105301,speeding,0,90,93.5,21,secondary,RURAL,Monitor,"road: 35%, vegetation: 12%, lane marking: 6%, barrier: 5%, fence: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0701.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0701.jpg
A0702,51825,3,1,14.6749579,101.9716143,speeding,1,90,72.5,0,secondary,RURAL,Critical,"road: 34%, vegetation: 17%, streetlight: 14%, terrain: 6%, lane marking: 3%, barrier: 1%, fence: 1%, curb: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0702.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0702.jpg
A0703,51825,3,2,14.6769961,101.9518091,speeding,1,90,72.5,0,secondary,RURAL,Critical,"vegetation: 52%, road: 29%, lane marking: 5%, terrain: 5%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0703.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0703.jpg
A0704,36549,5,1,14.6633466,101.4109404,speeding,0,90,101.0,40,trunk,URBAN,Critical,"road: 39%, lane marking: 12%, vegetation: 6%, streetlight: 2%, guardrail: 1%, sidewalk: 1%, terrain: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0704.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0704.jpg
A0705,36549,5,2,14.7002722,101.4787509,speeding,0,90,101.0,40,trunk,URBAN,Critical,"road: 39%, vegetation: 12%, lane marking: 4%, terrain: 4%, streetlight: 1%, fence: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0705.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0705.jpg
A0706,32786,3,1,13.904039,100.6964605,speeding,0,60,94.0,100,motorway,URBAN,Stable,"road: 39%, overpass: 10%, lane marking: 8%, bridge: 4%, vegetation: 3%, fence: 2%, barrier: 1%, wall: 1%, curb: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0706.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0706.jpg
A0707,32786,3,2,13.9006152,100.695059,speeding,0,60,94.0,100,motorway,URBAN,Stable,"road: 42%, vegetation: 10%, lane marking: 3%, barrier: 2%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0707.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0707.jpg
A0708,34267,2,1,15.2329068,105.1962603,speeding,0,90,95.0,25,primary,RURAL,Stable,"road: 36%, vegetation: 34%, lane marking: 6%, terrain: 3%, streetlight: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0708.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0708.jpg
A0709,34267,2,2,15.2361675,105.1591296,speeding,0,90,95.0,25,primary,RURAL,Stable,"road: 34%, lane marking: 6%, vegetation: 6%, streetlight: 4%, building: 4%, telephone pole: 3%, fence: 2%, curb: 1%, terrain: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0709.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0709.jpg
A0710,43357,2,1,14.8598932,100.050905,speeding,0,90,77.5,0,secondary,RURAL,Monitor,"vegetation: 34%, road: 28%, lane marking: 5%, terrain: 2%, telephone pole: 1%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0710.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0710.jpg
A0711,43357,2,2,14.8693473,100.0322369,speeding,0,90,77.5,0,secondary,RURAL,Monitor,"road: 32%, vegetation: 19%, lane marking: 11%, telephone pole: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0711.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0711.jpg
A0712,34548,2,1,12.4853192,102.1781006,speeding,0,90,103.0,50,trunk,RURAL,Monitor,"lane marking: 80%, road: 21%, vegetation: 10%, terrain: 5%, streetlight: 4%, guardrail: 1%, building: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0712.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0712.jpg
A0713,34548,2,2,12.4820523,102.1823372,speeding,0,90,103.0,50,trunk,RURAL,Monitor,"road: 35%, vegetation: 21%, lane marking: 6%, terrain: 2%, streetlight: 1%, guardrail: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0713.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0713.jpg
A0714,127,4,1,7.8934696,98.3688929,speeding,0,0,0.0,0,secondary,URBAN,Monitor,"road: 35%, lane marking: 10%, sidewalk: 5%, building: 5%, utility pole: 4%, vegetation: 2%, cone: 1%, telephone pole: 1%, street sign: 1%, fence: 1%, curb: 1%, terrain: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0714.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0714.jpg
A0715,127,4,2,7.8868555,98.3663839,cutting-in,0,0,0.0,0,secondary,URBAN,Monitor,"road: 26%, barrier: 9%, lane marking: 7%, vegetation: 6%, curb: 4%, utility pole: 4%, telephone pole: 3%, bridge: 2%, streetlight: 1%, guardrail: 1%, wall: 1%, fence: 1%, building: 1%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0715.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0715.jpg
A0716,15973,3,1,12.6881988,101.2107458,speeding,0,80,79.3,17,primary,URBAN,Critical,"road: 39%, vegetation: 7%, lane marking: 4%, building: 3%, terrain: 3%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0716.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0716.jpg
A0717,15973,3,2,12.6633241,101.3098669,speeding,0,80,79.3,17,primary,URBAN,Critical,"road: 32%, vegetation: 9%, terrain: 8%, lane marking: 7%, streetlight: 4%, curb: 3%, pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0717.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0717.jpg
A0718,52571,2,1,17.774418,102.2307229,speeding,0,90,84.0,8,secondary,RURAL,Monitor,"road: 34%, vegetation: 23%, lane marking: 4%, building: 1%, utility pole: 1%",https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0718.jpg,https://cdn.jsdelivr.net/gh/IskandarHan/ADB@main/acc_thumbs/A0718.jpg
